course_id,course_title,,,price,level,published_timestamp
1176,Essentials of Spring 5.0 for Developers,,,125,Expert Level,2017-06-11T18:34:40Z
1177,The Extreme Web Development Course - For Beginners,,,200,All Levels,2016-09-04T20:51:08Z
1178,JQuery DOM and Ajax Concept Explained for Beginners,,,35,All Levels,2016-04-27T15:26:57Z
1179,HTML Forms For Beginners: A Basic Introduction  ,,,45,Beginner Level,2015-11-05T17:49:01Z
1180,Ultimate JavaScript Objects,,,20,All Levels,2016-07-07T21:00:57Z
1181,The Complete Web Developer Course - Build 20 Websites,,,20,All Levels,2015-03-26T22:11:15Z
1182,"Simple Javascript: Learn by Doing, Beginners Welcome!",,,25,All Levels,2015-09-07T17:55:11Z
1183,"Learn HTML, CSS, and Ruby on Rails: Build Your First Blog",,,20,Beginner Level,2016-11-29T23:41:06Z
1184,Learn HTML5 Canvas for beginners,,,100,Beginner Level,2016-03-01T17:53:34Z
1185,Bootstrap 4 Beginners: Code a Responsive Landing Page,,,30,All Levels,2016-09-13T16:54:49Z
1186,Build Wordpress CMS Clone with Laravel 5,,,150,All Levels,2016-12-19T22:00:20Z
1187,XML DTD - Crash Course for Beginners,,,45,All Levels,2017-02-18T20:21:12Z
1188,Beginner Photoshop to HTML5 and CSS3,,,Free,All Levels,2012-07-27T12:54:57Z
1189,XPATH :basics for beginners,,,40,All Levels,2016-09-27T15:20:47Z
1190,The Fastest Way to Create a Website Using Godaddy,,,30,Beginner Level,2015-11-09T20:44:25Z
1191,A how to guide in HTML,,,Free,Beginner Level,2014-08-10T20:19:10Z
1192,Building Better APIs with GraphQL,,,50,All Levels,2015-11-29T22:02:02Z
1193,Learn Grunt with Examples: Automate Your Front End Workflow,,,20,All Levels,2014-12-19T21:38:54Z
1194,Build A Stock Downloader With Visual Studio 2015 And C#,,,20,Intermediate Level,2015-11-19T17:22:47Z
1195,jQuery UI in Action: Build 5 jQuery UI Projects,,,150,All Levels,2016-10-10T22:00:32Z
1196,Learn jQuery from Scratch - Master of JavaScript library,,,100,All Levels,2016-06-14T17:36:46Z
1197,How To Design A WordPress Website With No Coding At All,,,25,Beginner Level,2017-03-10T22:24:30Z
1198,Learn and Build using Polymer,,,40,All Levels,2015-12-30T16:41:42Z
1199,CSS Animations: Create Amazing Effects on Your Website,,,50,All Levels,2016-08-11T19:06:15Z
1200,Using MODX CMS to Build Websites: A Beginner's Guide,,,45,Beginner Level,2014-09-28T19:51:11Z
